edition_key,publish_date,publish_year,publisher,publish_place,publish_country,series
OL31129806M,2013,2013,Atria Paperback,"New York City, USA",nyu,Hopeless. #1
OL27809972M,2014,2014,Wydawnictwo Otwarte,"Kraków, Poland",,
OL10739229M,"February 1, 1998",1998,Harlequin,,,"Harlequin Presents, No 1942"
OL40428848M,"Nov 14, 1974",1974,Harlequin,,,
OL43075112M,1981-09-11,1981,Harlequin Mills & Boon,,,
OL38268359M,2012,2012,Harlequin Enterprises ULC,,,
OL4588709M,1974,1974,Harlequin Books,Toronto,onc,
OL37388672M,2011,2011,Harlequin Enterprises ULC,,,
OL28953443M,1996,1996,"Harlequin Mills & Boon, Limited",,,
OL28953501M,1996,1996,"Harlequin Mills & Boon, Limited",,,
OL10739152M,"October 1, 1996",1996,Harlequin,,,"Harlequin Presents, No 1848"
OL10739152M,"October 1, 1996",1996,Harlequin Books,,,"Harlequin Presents, No 1848"
OL37395303M,2012,2012,Harlequin Enterprises ULC,,,
OL10736572M,"January 1, 1995",1995,Silhouette,,,"Silhouette Intimate Moments, No 621"
OL22275921M,1989,1989,The Leisure Circle,,xxk,
OL8373833M,2003,2003,Recorded Books,,,
OL9753648M,September 1993,1993,Audio Literature,,,
OL29264331M,2015,2015,"Harlequin Mills & Boon, Limited",,,
OL28973924M,1985,1985,"Harlequin Mills & Boon, Limited",,,
OL14978166M,1985,1985,Mills & Boon,London,xxk,
OL44281074M,2022,2022,Chaos,,,
OL29659919M,2012,2012,"Harlequin Enterprises, Limited",,,
OL29161997M,2013,2013,"Harlequin Mills & Boon, Limited",,,
OL29162015M,2013,2013,"Harlequin Mills & Boon, Limited",,,
OL29162033M,2013,2013,"Harlequin Mills & Boon, Limited",,,
OL24254444M,2007,2007,Spice,"Toronto, Ontario",nyu,
OL7417731M,"May 1, 2007",2007,Spice,,,
OL29263526M,2014,2014,"Harlequin Mills & Boon, Limited",,,
OL39477733M,2009,2009,Planeta,Barcelona,sp,Las hermanas Drake -- 1
OL29243024M,2013,2013,"Harlequin Mills & Boon, Limited",,,
OL28953326M,2002,2002,"Harlequin Mills & Boon, Limited",,,
OL9752601M,"May 3, 2002",2002,Harlequin Mills & Boon,,,
OL24257022M,2009,2009,Harlequin,"Toronto, Ontario",nyu,
OL8552996M,"October 1, 1996",1996,Mira,,,
OL21222407M,1986,1986,Mills & Boon,London,xxk,Temptation
OL28951464M,1999,1999,"Harlequin Mills & Boon, Limited",,,
OL25248385M,2011,2011,Harlequin,Toronto,onc,Best of Betty Neels
OL25248385M,2011,2011,Harlequin,New York,onc,Best of Betty Neels
OL22726816M,1972,1972,Mills and Boon,London,xxk,
OL29151962M,2012,2012,"Harlequin Mills & Boon, Limited",,,
OL10240660M,June 1997,1997,Thorndike Press,,,
OL10240660M,June 1997,1997,Thorndike Pr,,,
OL21939235M,1990,1990,Magna,,xxk,
OL2216269M,1990,1990,Thorndike-Magna,"Thorndike, Me., U.S.A",meu,
OL9605656M,January 2003,2003,New Millennium Audio,,,
OL22409454M,1993,1993,HarperCollins,London,enk,
OL22409454M,1993,1993,Grafton Books,London,enk,
OL2050543M,1989,1989,Putnam,New York,nyu,
OL22492816M,1999,1999,Diamond,London,enk,
OL24770404M,1989,1989,Putnam,New York,nyu,
OL24956420M,1990,1990,Jove Books,New York,nyu,
OL29757478M,2017,2017,"Harlequin Enterprises, Limited",,,
OL9322851M,"April 1, 1985",1985,harlequin,,,Harlequin Presents # 785
OL9322851M,"April 1, 1985",1985,Harlequin,,,Harlequin Presents # 785
OL38270349M,2013,2013,Harlequin Enterprises ULC,,,
OL29282096M,2013,2013,"Harlequin Mills & Boon, Limited",,,
OL29659357M,2012,2012,"Harlequin Enterprises, Limited",,,
OL29107771M,2008,2008,"Harlequin Mills & Boon, Limited",,,
OL29161993M,2013,2013,"Harlequin Mills & Boon, Limited",,,
OL32344395M,2004,2004,Mills & Boon,Richmond,enk,International Playboys
OL29756204M,2017,2017,"Harlequin Enterprises, Limited",,,
OL17415550M,1996,1996,Mills & Boon,Richmond,xxk,
OL18143482M,1995,1995,Mills & Boon,"Richmond, Surrey",xxk,
OL18143482M,1995,1995,Harlequin Mills & Boon,"Richmond, Surrey",xxk,
OL9847184M,"June 1, 1996",1996,Harlequin,,,"Harlequin Presents, No 1824"
OL33466754M,2013,2013,"Little, Brown Book Group Limited",,,
OL24263528M,2008,2008,"Penguin Group USA, Inc.",New York,nyu,
OL7505359M,"September 27, 2005",2005,Berkley,,,Drake Sisters (1)
OL9749878M,"July 1, 2002",2002,Harlequin,,,
OL22300333M,1986,1986,Mills & B.,,xxk,TemptationS
OL22300333M,1986,1986,Harlequin Mills & Boon,,xxk,TemptationS
OL7422098M,"March 1, 2003",2003,Harlequin,,,
OL38355865M,2012,2012,Harlequin Enterprises ULC,,,
OL29127348M,2012,2012,"Harlequin Mills & Boon, Limited",,,
OL2039994M,1988,1988,G.K. Hall,Boston,mau,
OL10746965M,"May 1, 2002",2002,Harlequin,,,
OL38277057M,2014,2014,Harlequin Enterprises ULC,,,
OL24221658M,1996,1996,Harlequin Books,Toronto,onc,This time forever
OL24221658M,1996,1996,Harlequin Books,New York,onc,This time forever
OL38270637M,2013,2013,Harlequin Enterprises ULC,,,
OL22281017M,1990,1990,Grafton,,xxk,
OL24712974M,1989,1989,Putnam,New York,nyu,
OL26433919M,April 1st 1985,1985,Mass Market Paperback,,,
OL36425751M,2021,2021,Chaos,,,
OL33234260M,"Jan 09, 2020",2020,Chaos,,,
OL29653852M,2012,2012,"Harlequin Enterprises, Limited",,,
OL29161994M,2013,2013,"Harlequin Mills & Boon, Limited",,,
OL29162018M,2013,2013,"Harlequin Mills & Boon, Limited",,,
OL29162058M,2013,2013,"Harlequin Mills & Boon, Limited",,,
OL29162085M,2013,2013,"Harlequin Mills & Boon, Limited",,,
OL17414356M,1995,1995,Mills & Boon,Richmond,enk,
OL32150174M,2011,2011,Mills & Boon,Richmond,enk,
OL29106540M,2011,2011,"Harlequin Mills & Boon, Limited",,,
OL9752669M,"November 1, 2002",2002,Thorndike Press,,,
OL7422092M,"October 1, 2002",2002,Harlequin,,,
OL60690907M,2001,2001,Shalgi,Tel Aviv,is,
OL26344146M,2010,2010,Severn House,"Sutton, Surrey, England",enk,"Harlequin Temptation - 74, Mills & Boon Temptation - 51"
OL24787939M,1985,1985,Harlequin Books,Toronto,onc,Harlequin intrigue -- 74
OL24787939M,1985,1985,Harlequin Books,New York,onc,Harlequin intrigue -- 74
OL6784964M,2000,2000,Thorndike Press,"Thorndike, Me",meu,Thorndike Press large print romance series
OL24934280M,2008,2008,Harlequin,Toronto,onc,Expecting!
OL24934280M,2008,2008,Harlequin,New York,onc,Expecting!
OL10743077M,"February 1, 2008",2008,Harlequin,,,Expecting!
OL10739561M,"February 1, 2008",2008,Harlequin,,,Expecting!
OL58645142M,1965,1965,pan books ltd,,,
OL58622729M,1949,1949,Encounter Books,,,
OL48219683M,2016,2016,"Sourcebooks, Incorporated",,,
OL47314629M,"Dec 02, 2014",2014,Naxos Audiobooks,,,
OL47314629M,"Dec 02, 2014",2014,Naxos AudioBooks,,,
OL44308497M,2022,2022,Independently Published,,,
OL43321472M,1949-01-01,1949,Heinemann,,,
OL43007656M,1950-01-01,1950,The Book Club (London),,,
OL9573136M,June 1985,1985,Books on Tape,,,
OL35459680M,1998,1998,Penguin Random House,,,
OL35483703M,2009,2009,"Sourcebooks, Incorporated",,,
OL37352674M,1992,1992,HarperCollins Publishers,,,
OL33994905M,2007,2007,"Publicaciones y Ediciones Salamandra, S.A.",,,
OL32651726M,"Sep 04, 2018",2018,Sourcebooks Casablanca,,,
OL3283641M,2003,2003,Harlequin,Toronto,onc,Historical romance
OL3283641M,2003,2003,Harlequin,New York,onc,Historical romance
OL10429333M,"August 1, 1982",1982,Jove,,,
OL9273237M,"October 7, 2004",2004,ARROW (RAND),,,
OL7656489M,"August 15, 1983",1983,Jove,,,
OL7507226M,"March 11, 1952",1952,William Heinemann Ltd,,,
OL1547089M,1992,1992,Thorndike Press,"Thorndike, Me",meu,
OL22293084M,1971,1971,Heinemann,London,xxk,
OL7656229M,"October 1, 1980",1980,Jove,,,
OL7778123M,1982,1982,F. A. Thorpe Publishers,,,
OL9322321M,June 1992,1992,Macmillan Publishing Company,,,
OL21333882M,1977,1977,Avon Books,New York,xxu,
OL21333882M,1977,1977,Avon,New York,xxu,
OL40260547M,,,Penguin Group USA,,,
OL39866780M,2020,2020,Fazi,,,Lainya
OL33769261M,2019,2019,Penguin Random House,,,
OL27904534M,2019,2019,Umbriel,,,
OL28913648M,2019,2019,Doubleday Canada,,,
OL32334909M,"May 07, 2020",2020,RANDOM HOUSE US,,,
OL27711237M,2019,2019,Random  House Large Print,,,
OL27637630M,"November 5, 2019",2019,Doubleday,"New York City, New York, USA",,
OL18657032M,1987,1987,Mills & Boon,"Richmond, Surrey",xxk,Romance -- 2740
OL18657032M,1987,1987,Harlequin Mills & Boon,"Richmond, Surrey",xxk,Romance -- 2740
OL29034494M,2008,2008,"Harlequin Mills & Boon, Limited",,,
OL9509365M,"August 1, 1985",1985,harlequin,,,"Harlequin Temptation, No 74"
OL7571943M,"April 1, 1986",1986,Signet,,,
OL29108586M,2010,2010,"Harlequin Mills & Boon, Limited",,,Expecting!
OL58645673M,1949,1949,ace publishing corporation,,,
OL40300395M,1991,1991,Penguin Random House,,,
OL44365477M,2022,2022,Independently Published,,,
OL43639976M,1950-01-01,1950,The Book Club,,,
OL43585236M,1964-01-01,1964,Pan Books,,,
OL43124222M,2003-01-01,2003,Berkely Publishing Co.,,,
OL38097099M,2022,2022,Independently Published,,,
OL16755608M,1954,1954,Verlag,Hamburg,ge ,
OL9032898M,"June 1, 2001",2001,Dtv,,,
OL35456811M,1998,1998,Chivers Press,,,
OL35466528M,1998,1998,Penguin Random House,,,
OL33412396M,2011,2011,Penguin Random House,,,
OL7318582M,"October 7, 2004",2004,ARROW (RAND),,,
OL10215419M,"September 15, 1987",1987,Berkley,,,
OL10487238M,1968,1968,Pan,,,
OL23224228M,2009,2009,Sourcebooks Casablanca,"Naperville, Ill",ilu,
OL24286188M,2009,2009,"Sourcebooks, Inc.",Naperville,nyu,
OL18907632M,1966,1966,Heinemann,London,enk,
OL21272594M,1980,1980,Pan Books,London,xxk,
OL25159007M,1971,1971,Amereon Ltd,,,
OL9577798M,November 1999,1999,Audio Literature,,,
OL7431445M,"April 6, 1999",1999,Avon,,,
OL9711220M,June 1992,1992,G. K. Hall & Company,,,
OL9711220M,June 1992,1992,G. K. Hall & Co.,,,
OL9711220M,June 1992,1992,Brand: G. K. Hall n Co.,,,
OL9398979M,May 1989,1989,Severn House Publishers,,,
OL22789217M,1978,1978,Hamlyn,Feltham,xxk,
OL61148673M,2019-11-05,2019,Books on Tape,,,
OL40313748M,2019,2019,Penguin Random House,,,
OL37928913M,2020,2020,Blessing Verlag,,,
OL28290872M,"Aug 04, 2020",2020,Anchor,,,
OL27695970M,2019,2019,Penguin Random House LLC.,,,
OL10807235M,November 1994,1994,Ulverscroft Large Print,,,
OL10738538M,"January 1, 1988",1988,harlequin,,,Harlequin Presents 1051
OL29597548M,2010,2010,"Harlequin Enterprises, Limited",,,
OL34419139M,2008,2008,"Harlequin Mills & Boon, Limited",,,Expecting!
OL29015961M,2007,2007,"Harlequin Mills & Boon, Limited",,,Expecting!
OL24252193M,2008,2008,Harlequin,"Toronto, Ontario",nyu,Expecting!
OL43131356M,2019-06-01,2019,Ulverscroft Ltd,,,
OL39449177M,2023,2023,"Sourcebooks, Incorporated",,,
OL35463828M,1998,1998,Penguin Random House,,,
OL35463841M,1998,1998,Penguin Random House,,,
OL35466536M,1998,1998,Penguin Random House,,,
OL22341143M,1991,1991,Mandarin,London,enk,
OL21648045M,1982,1982,Ulverscroft,Leicester,xxk,Ulverscroft large print series
OL9309238M,June 1994,1994,Chivers Audio Books,,,
OL12578315M,,,Books On Tape,,,
OL6049227M,1949,1949,G. P. Putnam,New York,nyu,
OL4583718M,1971,1971,Putnam,New York,nyu,
OL25159008M,1972,1972,Berkley Medallion Book,,,
OL9755724M,May 1994,1994,Romance Alive Audio Books,,,
OL14908253M,1987,1987,Arrow Books,London,xxk,
OL9750900M,"May 1, 2002",2002,Harlequin,,,
OL61041842M,2019,2019,Doubleday,"New York, USA",,
OL37928920M,2020,2020,Blessing Verlag,,,
OL32643016M,"Jun 17, 2020",2020,Swiat Ksiazki,,,
OL28731510M,2019,2019,Penguin Random House,,,
OL29477453M,2020,2020,Penguin Random House,,,
OL27264620M,"Nov 05, 2019",2019,Harvill Secker,,,
OL38277935M,2010,2010,Harlequin Enterprises ULC,,,
OL29105781M,2011,2011,"Harlequin Mills & Boon, Limited",,,
OL20867774M,2002,2002,Mills & Boon,Richmond,enk,Modern romance
OL20867774M,2002,2002,Mills and Boon,Richmond,enk,Modern romance
OL40232570M,2016,2016,dtv,,,
OL44897339M,"Dec 24, 2022",2022,Эксмо,,,
OL49829795M,2016,2016,Atria Paperback,,,
OL49829798M,2016,2016,Atria Paperback,,,
OL46524413M,2017,2017,TOPseler,,,
OL46524413M,2017,2017,TopSeller,,,
OL51108597M,2024,2024,Atria Books,,,
OL42883035M,2016,2016,Simon & Schuster,,,
OL40233705M,2022,2022,Atria Paperback,,,
OL39223386M,"Aug 10, 2022",2022,Thorndike Press,"Waterville, Maine, USA",,Thorndike Press Large Print softcover romance and women's fiction
OL39479218M,"Aug 02, 2016",2016,Atria Paperback,"New York City, USA",,
OL36137916M,"Aug 02, 2016",2016,Atria Books,"New York City, USA",,
OL37048559M,"May 25, 2022",2022,위즈덤 하우스,"고양시, Korea",,
OL35292977M,"Feb 29, 2016",2016,Atria Books,"New York City, USA",,
OL34033919M,"August 2, 2016",2016,Simon & Schuster UK Ltd.,London,,
OL29837601M,28 July 2020,2020,Pocket Books,"New York City, USA",,
OL27213498M,"August 2nd, 2016",2016,Simon & Schuster UK Ltd.,London,nyu,Part 1
OL27213498M,"August 2nd, 2016",2016,Simon & Schuster Ltd,London,nyu,Part 1
OL26604553M,"October 10th, 2017",2017,Otwarte,"Kraków, Poland",,It ends with us (tom 1)
OL10739569M,"March 1, 2008",2008,Harlequin,,,
OL10691434M,"June 1, 1985",1985,Harlequin,,,
OL9330022M,"July 1, 1987",1987,Harlequin,,,"Harlequin Presents, No 992"
OL20195392M,1995,1995,Harlenik Ellas,Athens,gr ,
OL10239623M,"August 14, 1992",1992,Harlequin Mills & Boon,,,
OL17437360M,2005,2005,Dark Horse Comics,"Milwaukie, Or",enk,
OL17437360M,2005,2005,Dark Horse Comics,Enfield,enk,
OL17437360M,2005,2005,Hi Marketing [distributor],"Milwaukie, Or",enk,
OL17437360M,2005,2005,Hi Marketing [distributor],Enfield,enk,
OL9485430M,December 1993,1993,Chivers North Amer,,,Romance Series
OL7417417M,"November 1, 2003",2003,Harlequin,,,
OL17412096M,1993,1993,Mills & Boon,Richmond,enk,
OL18337716M,1993,1993,Mills &B.,,enk,
OL9508477M,"May 1, 1994",1994,harlequin,,,
OL28953243M,2002,2002,"Harlequin Mills & Boon, Limited",,,
OL10241871M,October 2002,2002,Mills & Boon,,,
OL60364625M,2024-07-23,2024,"Simon & Schuster, Limited",,,
OL49294668M,2023,2023,Atria Books,,,
OL49829791M,2016,2016,Atria Paperback,,,
OL49829792M,2016,2016,Atria Paperback,,,
OL49829794M,2016,2016,Atria Paperback,,,
OL49351534M,29 February 2015,2015,Atria books,,,
OL49646684M,2016,2016,Atria Books,,,
OL47323735M,2012,2012,Penguin,,,
OL48596657M,11/07/2023,2023,Athreya,,,
OL48596656M,11/07/2023,2023,Athreya,,,
OL48596654M,11/07/2023,2023,Athreya,,,
OL46849212M,2016,2016,Atria,,,
OL37736394M,"May 04, 2022",2022,Editorial Planeta,,,
OL36214401M,"Nov 10, 2017",2017,dtv Verlagsgesellschaft,München,,
OL35891593M,2018,2018,Galera Record,"Rio de Janeiro, Brazil",,
OL35256642M,March 20th 2018,2018,Uitgeverij Zomer & Keuning,"Utrecht, Netherlands",,
OL35256642M,March 20th 2018,2018,Z&K,"Utrecht, Netherlands",,
OL32956533M,"April 5th, 2018",2018,Hugo Poche,"Paris, France",,New romance (Éd. de poche)
OL38095018M,2022,2022,"Editorial Planeta, S. A.",Barcelona,,Planeta Internacional
OL35799667M,"August 2, 2016",2016,Simon & Schuster UK Ltd.,London,,
OL30570882M,1. Januar 2021,2021,Epsilon Yayınevi,İstanbul,,
OL28220059M,"Feb 04, 2020",2020,Simon & Schuster Audio,"New York City, USA",,
OL29108592M,2010,2010,"Harlequin Mills & Boon, Limited",,,
OL1116442M,1995,1995,Chivers Press,"Bath, England",enk,
OL1116442M,1995,1995,Chivers Press,"Thorndike, Me",enk,
OL1116442M,1995,1995,G.K. Hall,"Bath, England",enk,
OL1116442M,1995,1995,G.K. Hall,"Thorndike, Me",enk,
OL1116442M,1995,1995,G K Hall & Co,"Bath, England",enk,
OL1116442M,1995,1995,G K Hall & Co,"Thorndike, Me",enk,
OL24862614M,2010,2010,Harlequin,Toronto,onc,Harlequin presents -- 2911
OL24862614M,2010,2010,Harlequin,New York,onc,Harlequin presents -- 2911
OL21626313M,1995,1995,Harlequin Ibérica,Lisboa,po ,
OL20584204M,1993,1993,Jazmin,Mexico,mx ,
OL21626298M,1994,1994,Harlequin Ibérica,Madrid,sp ,Jazmin
OL10738955M,"August 1, 1993",1993,Harlequin,,,
OL26445911M,2011,2011,Mills & Boon,Richmond,enk,Mills & Boon large print romance
OL38271137M,2013,2013,Harlequin Enterprises ULC,,,
OL9878275M,December 2005,2005,Tandem Library,,,
OL9444311M,"June 29, 2001",2001,Soundings,,,
OL8137700M,"February 14, 2007",2007,Thorndike Press,,,
OL10739429M,"April 1, 2002",2002,Harlequin,,,"Harlequin Presents, No. 2241"
OL60493763M,2016,2016,Atria,,,
OL47328533M,1/2/2022,2022,ccrv,,,
OL49829793M,2016,2016,Atria Paperback,,,
OL49829796M,2016,2016,Atria Paperback,,,
OL49829797M,2016,2016,Atria Paperback,,,
OL49829799M,2016,2016,Atria Paperback,,,
OL40224862M,2017,2017,TopSeller,"New York,USA",,
OL50525389M,2020,2020,Colleen Hoover,,,
OL49230721M,2016,2016,Simon & Shuster,,,
OL48596655M,11/07/2023,2023,Athreya,,,
OL48596653M,11/07/2023,2023,Athreya,,,
OL47323734M,2012,2012,Penguin,,,
OL39816056M,2016,2016,Colleen Hoover,,,
OL35366895M,"Oct 28, 2021",2021,Epsilon Yayinevi,,,
OL32956532M,5 fevereiro 2018,2018,Galera Record,"Rio de Janeiro, Brazil",,
OL29729888M,2016,2016,Atria Books,"New York City, USA",,
OL30570883M,2021,2021,Simon & Schuster,"Sydney, Australia",,
OL34426960M,2007,2007,"Harlequin Mills & Boon, Limited",,,
OL28999551M,2007,2007,"Harlequin Mills & Boon, Limited",,,
OL10743085M,"March 1, 2008",2008,Harlequin,,,
OL24274496M,2008,2008,Harlequin,"Toronto, Ontario",nyu,
OL22727032M,1986,1986,Mills & Boon,London,xxk,
OL22727032M,1986,1986,Harlequin Mills & Boon,London,xxk,
OL10691874M,"February 1, 1993",1993,Harlequin,,,
OL10280914M,1992,1992,Mills and Boon,,,
OL10280914M,1992,1992,Harlequin Mills & Boon Ltd,,,
OL10282106M,"August 8, 1997",1997,Harlequin Mills & Boon,,,
OL8869907M,"December 28, 2005",2005,Dark Horse,,,
OL29651875M,2012,2012,"Harlequin Enterprises, Limited",,,
OL29127363M,2012,2012,"Harlequin Mills & Boon, Limited",,,
OL29047581M,2007,2007,"Harlequin Mills & Boon, Limited",,,
OL27329560M,2012,2012,Harlequin,Toronto,onc,
OL27329560M,2012,2012,Harlequin,New York,onc,
OL3385561M,1993,1993,Harlequin,Toronto,onc,The Best of Betty Neels
OL3385561M,1993,1993,Harlequin,New York,onc,The Best of Betty Neels
OL10742480M,"June 1, 1999",1999,Harlequin,,,
OL19412215M,1998,1998,Mills & Boon,"Richmond, Surrey",enk,
OL39356515M,2019,2019,OMNI Publishing,,,
OL39357793M,2014,2014,Maple Press,,,
OL39357994M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL39358084M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL39358580M,2018,2018,Simon & Brown,,,
OL39358581M,2018,2018,Simon & Brown,,,
OL39364495M,2020,2020,Independently Published,,,
OL39370418M,2020,2020,Independently Published,,,
OL39370756M,2021,2021,Independently Published,,,
OL39372345M,2020,2020,Independently Published,,,
OL39372355M,2020,2020,Read Books,,,
OL39374341M,2020,2020,Independently Published,,,
OL39374345M,2020,2020,Independently Published,,,
OL39332284M,2014,2014,CreateSpace Independent Publishing Platform,,,
OL39327950M,2014,2014,CreateSpace Independent Publishing Platform,,,
OL39334065M,2013,2013,CreateSpace Independent Publishing Platform,,,
OL39323298M,2013,2013,CreateSpace Independent Publishing Platform,,,
OL39323297M,2013,2013,CreateSpace Independent Publishing Platform,,,
OL39308231M,2013,2013,CreateSpace Independent Publishing Platform,,,
OL39308179M,2012,2012,CreateSpace Independent Publishing Platform,,,
OL39328864M,2015,2015,Digireads.com Publishing,,,
OL39345108M,2013,2013,"Barnes & Noble, Incorporated",,,
OL39307704M,2011,2011,CreateSpace Independent Publishing Platform,,,
OL39317839M,2011,2011,CreateSpace Independent Publishing Platform,,,
OL39297813M,2012,2012,CreateSpace Independent Publishing Platform,,,
OL39343630M,2015,2015,"Creative Media Partners, LLC",,,
OL39354699M,2019,2019,Independently Published,,,
OL39353164M,2002,2002,Perfection Learning Corporation,,,
OL39327814M,1954,1954,Turtleback,,,
OL39331438M,2015,2015,CreateSpace Independent Publishing Platform,,,
OL47234405M,"Feb 19, 2021",2021,Alba Editorial,,,
OL47234405M,"Feb 19, 2021",2021,ALBA,,,
OL47056808M,2008-01-01,2008,FOLIO SOCIETY,,,
OL45968353M,1978-01-01,1978,PENGUIN CLASSICS,,,
OL45991960M,1950-01-01,1950,Modern Library,,,
OL45853922M,1978-01-01,1978,Kaiser,,,
OL45827352M,1960,1960,Le livre de poche,,,
OL45683265M,2000-05-01,2000,Foreign Language Teaching and Research Press Pub.,,,
OL45645105M,1919-01-01,1919,Macrae Smith Company,,,
OL45636948M,1968-01-01,1968,W.W. Norton,,,
OL39356540M,2020,2020,Independently Published,,,
OL39358273M,2018,2018,Independently Published,,,
OL39364494M,2020,2020,Independently Published,,,
OL39364496M,2020,2020,Independently Published,,,
OL39374344M,2020,2020,Independently Published,,,
OL39336104M,2015,2015,CreateSpace Independent Publishing Platform,,,
OL39329773M,2014,2014,CreateSpace Independent Publishing Platform,,,
OL39335745M,2014,2014,CreateSpace Independent Publishing Platform,,,
OL39335626M,2014,2014,CreateSpace Independent Publishing Platform,,,
OL39329111M,2014,2014,CreateSpace Independent Publishing Platform,,,
OL39329066M,2013,2013,CreateSpace Independent Publishing Platform,,,
OL39341956M,2013,2013,CreateSpace Independent Publishing Platform,,,
OL39336614M,2013,2013,CreateSpace Independent Publishing Platform,,,
OL39336613M,2013,2013,CreateSpace Independent Publishing Platform,,,
OL39298221M,2013,2013,CreateSpace Independent Publishing Platform,,,
OL39327797M,2013,2013,CreateSpace Independent Publishing Platform,,,
OL39318330M,2013,2013,CreateSpace Independent Publishing Platform,,,
OL39318316M,2013,2013,CreateSpace Independent Publishing Platform,,,
OL39308169M,2012,2012,CreateSpace Independent Publishing Platform,,,
OL39338070M,2015,2015,"Creative Media Partners, LLC",,,
OL39302679M,2011,2011,CreateSpace Independent Publishing Platform,,,
OL39330636M,2015,2015,Lerner Publishing Group,,,
OL39322888M,2012,2012,CreateSpace Independent Publishing Platform,,,
OL39302928M,2012,2012,CreateSpace Independent Publishing Platform,,,
